id,seek,start,end,text,tokens,temperature,avg_logprob,compression_ratio,no_speech_prob,texto_traducido
110,28788,312.56,315.56, The point where the inner ball is standing is the fourth point.,"[51598, 440, 935, 689, 264, 7284, 2594, 307, 4877, 307, 264, 6409, 935, 13, 51748]",0.0,-0.3175896120743012,1.9878048780487805,2.586677146609873e-05,El punto en el que está parado el balón interior es el cuarto punto.
111,28788,315.56,317.04, It's three spaces apart.,"[51748, 467, 311, 1045, 7673, 4936, 13, 51822]",0.0,-0.3175896120743012,1.9878048780487805,2.586677146609873e-05,Están a tres espacios de distancia.
112,31704,317.04,319.52000000000004, That means the middle is the center.,"[50364, 663, 1355, 264, 2808, 307, 264, 3056, 13, 50488]",0.0,-0.4127725382320216,1.7991803278688523,5.307305036694743e-05,Eso significa que el medio es el centro.
113,31704,319.52000000000004,322.92, You can connect the middle of this line like this.,"[50488, 509, 393, 1745, 264, 2808, 295, 341, 1622, 411, 341, 13, 50658]",0.0,-0.4127725382320216,1.7991803278688523,5.307305036694743e-05,Puedes conectar el medio de esta línea así.
114,31704,322.92,326.08000000000004, Draw a line from this point to the corner of the short cushion.,"[50658, 20386, 257, 1622, 490, 341, 935, 281, 264, 4538, 295, 264, 2099, 21908, 13, 50816]",0.0,-0.4127725382320216,1.7991803278688523,5.307305036694743e-05,Dibuja una línea desde este punto hasta la esquina del cajón corto.
115,31704,326.08000000000004,329.12," After that, if you move the inner ball directly to the parallel,","[50816, 2381, 300, 11, 498, 291, 1286, 264, 7284, 2594, 3838, 281, 264, 8952, 11, 50968]",0.0,-0.4127725382320216,1.7991803278688523,5.307305036694743e-05,"Después de eso, si mueves directamente al balón interior paralelo,"
116,31704,329.12,332.16, About eight points are the point of the one cushion.,"[50968, 7769, 3180, 2793, 366, 264, 935, 295, 264, 472, 21908, 13, 51120]",0.0,-0.4127725382320216,1.7991803278688523,5.307305036694743e-05,A unos ocho puntos son el punto del uno cajón.
117,31704,332.16,336.64000000000004, The point where you have to arrive is the one-tip.,"[51120, 440, 935, 689, 291, 362, 281, 8881, 307, 264, 472, 12, 83, 647, 13, 51344]",0.0,-0.4127725382320216,1.7991803278688523,5.307305036694743e-05,El punto al que debes llegar es la punta única.
118,31704,336.64000000000004,338.0, You can trust me and hit it.,"[51344, 509, 393, 3361, 385, 293, 2045, 309, 13, 51412]",0.0,-0.4127725382320216,1.7991803278688523,5.307305036694743e-05,Puedes confiar en mí y golpearlo.
119,31704,340.24,344.20000000000005," If you hit it like this, you can match it this easily.","[51524, 759, 291, 2045, 309, 411, 341, 11, 291, 393, 2995, 309, 341, 3612, 13, 51722]",0.0,-0.4127725382320216,1.7991803278688523,5.307305036694743e-05,"Si lo golpeas así, puedes ajustarlo de esta manera fácilmente."
120,31704,344.20000000000005,345.48, I'll look at the current position.,"[51722, 286, 603, 574, 412, 264, 2190, 2535, 13, 51786]",0.0,-0.4127725382320216,1.7991803278688523,5.307305036694743e-05,Veré la posición actual.
121,34548,345.48,349.96000000000004," If you're this far away, you can't even calculate the flow system.","[50364, 759, 291, 434, 341, 1400, 1314, 11, 291, 393, 380, 754, 8873, 264, 3095, 1185, 13, 50588]",0.0,-0.4973233979323814,1.816793893129771,5.064367724116892e-05,"Si estás tan lejos, no puedes ni calcular el sistema de flujo."
122,34548,349.96000000000004,351.36, It's a little hard to calculate.,"[50588, 467, 311, 257, 707, 1152, 281, 8873, 13, 50658]",0.0,-0.4973233979323814,1.816793893129771,5.064367724116892e-05,Es un poco difícil de calcular.
123,34548,351.36,355.36," At times like this, you can just take the cue and just measure it.","[50658, 1711, 1413, 411, 341, 11, 291, 393, 445, 747, 264, 22656, 293, 445, 3481, 309, 13, 50858]",0.0,-0.4973233979323814,1.816793893129771,5.064367724116892e-05,"En momentos como este, simplemente toma el palo y midelo."
124,34548,355.36,356.40000000000003, It's the same as it is now.,"[50858, 467, 311, 264, 912, 382, 309, 307, 586, 13, 50910]",0.0,-0.4973233979323814,1.816793893129771,5.064367724116892e-05,Es lo mismo que ahora.
125,34548,356.40000000000003,358.56, The point where you have to arrive is the one-point.,"[50910, 440, 935, 689, 291, 362, 281, 8881, 307, 264, 472, 12, 6053, 13, 51018]",0.0,-0.4973233979323814,1.816793893129771,5.064367724116892e-05,El punto donde debes llegar es el uno-punto.
126,34548,358.56,360.56, The gap is five spaces apart.,"[51018, 440, 7417, 307, 1732, 7673, 4936, 13, 51118]",0.0,-0.4973233979323814,1.816793893129771,5.064367724116892e-05,La separación es de cinco espacios.
127,34548,360.56,363.88, Then the middle of this line is the two-space half point.,"[51118, 1396, 264, 2808, 295, 341, 1622, 307, 264, 732, 12, 24824, 1922, 935, 13, 51284]",0.0,-0.4973233979323814,1.816793893129771,5.064367724116892e-05,"Luego, el medio de esta línea es el dos-espacio punto medio."
128,34548,363.88,366.12, This is the center point.,"[51284, 639, 307, 264, 3056, 935, 13, 51396]",0.0,-0.4973233979323814,1.816793893129771,5.064367724116892e-05,Este es el punto central.
129,34548,366.12,367.08, It's near here.,"[51396, 467, 311, 2651, 510, 13, 51444]",0.0,-0.4973233979323814,1.816793893129771,5.064367724116892e-05,Está cerca aquí.
130,34548,367.08,369.68," Here, draw a line from the corner of the short cushion.","[51444, 1692, 11, 2642, 257, 1622, 490, 264, 4538, 295, 264, 2099, 21908, 13, 51574]",0.0,-0.4973233979323814,1.816793893129771,5.064367724116892e-05,"Aquí, dibuja una línea desde la esquina del corto cushion."
131,34548,369.68,371.4, This is just moving.,"[51574, 639, 307, 445, 2684, 13, 51660]",0.0,-0.4973233979323814,1.816793893129771,5.064367724116892e-05,Esto es solo moverlo.
132,34548,371.4,373.64, I'm just going to go.,"[51660, 286, 478, 445, 516, 281, 352, 13, 51772]",0.0,-0.4973233979323814,1.816793893129771,5.064367724116892e-05,Voy a ir hacia allá.
133,37364,373.64,375.68," I went to 19 points, 20 points.","[50364, 286, 1437, 281, 1294, 2793, 11, 945, 2793, 13, 50466]",0.0,-0.3917033398737672,1.7149532710280373,5.920694093219936e-05,"Fui a 19 puntos, 20 puntos."
134,37364,375.68,377.96, That's about the point of the one cushion.,"[50466, 663, 311, 466, 264, 935, 295, 264, 472, 21908, 13, 50580]",0.0,-0.3917033398737672,1.7149532710280373,5.920694093219936e-05,Eso es sobre el punto de la banda.
135,37364,377.96,380.76, I'll hit it with a one-tip.,"[50580, 286, 603, 2045, 309, 365, 257, 472, 12, 83, 647, 13, 50720]",0.0,-0.3917033398737672,1.7149532710280373,5.920694093219936e-05,Lo golpearé con un uno-tipo.
136,37364,382.68,386.24," If you hit it like this, you can score a great score.","[50816, 759, 291, 2045, 309, 411, 341, 11, 291, 393, 6175, 257, 869, 6175, 13, 50994]",0.0,-0.3917033398737672,1.7149532710280373,5.920694093219936e-05,"Si lo golpeas así, puedes marcar una gran puntuación."
137,37364,386.24,390.28, Now we're at the second point.,"[50994, 823, 321, 434, 412, 264, 1150, 935, 13, 51196]",0.0,-0.3917033398737672,1.7149532710280373,5.920694093219936e-05,Ahora estamos en el segundo punto.
138,37364,390.28,392.24, Then draw a line to the inner ball.,"[51196, 1396, 2642, 257, 1622, 281, 264, 7284, 2594, 13, 51294]",0.0,-0.3917033398737672,1.7149532710280373,5.920694093219936e-05,Luego dibuja una línea al balón interior.
139,37364,392.24,395.2," If you find the middle point, it's a two-space gap.","[51294, 759, 291, 915, 264, 2808, 935, 11, 309, 311, 257, 732, 12, 24824, 7417, 13, 51442]",0.0,-0.3917033398737672,1.7149532710280373,5.920694093219936e-05,"Si encuentras el punto medio, es un dos-espacio hueco."
140,37364,395.2,396.52, It's a one-space point.,"[51442, 467, 311, 257, 472, 12, 24824, 935, 13, 51508]",0.0,-0.3917033398737672,1.7149532710280373,5.920694093219936e-05,Es un punto de un espacio.
141,37364,396.52,399.16, You can start here in the middle.,"[51508, 509, 393, 722, 510, 294, 264, 2808, 13, 51640]",0.0,-0.3917033398737672,1.7149532710280373,5.920694093219936e-05,Puedes empezar aquí en el centro.
142,37364,399.16,401.52, Draw a line to the short cushion.,"[51640, 20386, 257, 1622, 281, 264, 2099, 21908, 13, 51758]",0.0,-0.3917033398737672,1.7149532710280373,5.920694093219936e-05,Dibuja una línea a la banda corta.
143,40152,401.52,403.6, Just move it straight.,"[50364, 1449, 1286, 309, 2997, 13, 50468]",0.0,-0.4404845237731933,1.7804878048780488,0.0004044505185447,Solo muevete recto.
144,40152,403.6,406.0," If you move it, it's about four points.","[50468, 759, 291, 1286, 309, 11, 309, 311, 466, 1451, 2793, 13, 50588]",0.0,-0.4404845237731933,1.7804878048780488,0.0004044505185447,"Si lo mueves, es sobre cuatro puntos."
145,40152,406.0,407.8, It's going to be the one cushion point.,"[50588, 467, 311, 516, 281, 312, 264, 472, 21908, 935, 13, 50678]",0.0,-0.4404845237731933,1.7804878048780488,0.0004044505185447,Va a ser el punto de la banda uno.
146,40152,407.8,410.52, What kind of rotation do you hit four points?,"[50678, 708, 733, 295, 12447, 360, 291, 2045, 1451, 2793, 30, 50814]",0.0,-0.4404845237731933,1.7804878048780488,0.0004044505185447,¿Qué tipo de rotación golpeas cuatro puntos?
147,40152,410.52,414.12, The advantage of the point where you have to arrive is two-tip.,"[50814, 440, 5002, 295, 264, 935, 689, 291, 362, 281, 8881, 307, 732, 12, 83, 647, 13, 50994]",0.0,-0.4404845237731933,1.7804878048780488,0.0004044505185447,La ventaja del punto donde debes llegar es dos-tipo.
148,40152,414.12,416.08, You hit it with two-tip.,"[50994, 509, 2045, 309, 365, 732, 12, 83, 647, 13, 51092]",0.0,-0.4404845237731933,1.7804878048780488,0.0004044505185447,Lo golpeaste con dos-tipos.
149,40152,418.68,421.92," If you hit it like this, you can hit it very easily.","[51222, 759, 291, 2045, 309, 411, 341, 11, 291, 393, 2045, 309, 588, 3612, 13, 51384]",0.0,-0.4404845237731933,1.7804878048780488,0.0004044505185447,"Si lo golpeas así, puedes golpearlo muy fácilmente."
150,40152,421.92,423.84," It's pretty accurate, everyone.","[51384, 467, 311, 1238, 8559, 11, 1518, 13, 51480]",0.0,-0.4404845237731933,1.7804878048780488,0.0004044505185447,"Es bastante preciso, todos."
151,40152,423.84,425.04," Now, just like now,","[51480, 823, 11, 445, 411, 586, 11, 51540]",0.0,-0.4404845237731933,1.7804878048780488,0.0004044505185447,"Ahora, justo como ahora,"
152,40152,425.04,427.16," If you come in like this for the second point,","[51540, 759, 291, 808, 294, 411, 341, 337, 264, 1150, 935, 11, 51646]",0.0,-0.4404845237731933,1.7804878048780488,0.0004044505185447,"Si llegas como esto para el segundo punto,"
153,40152,427.16,429.92," If you come near this day, you'll score a score.","[51646, 759, 291, 808, 2651, 341, 786, 11, 291, 603, 6175, 257, 6175, 13, 51784]",0.0,-0.4404845237731933,1.7804878048780488,0.0004044505185447,"Si llegas a este día, marcarás una puntuación."
154,42992,429.92,431.56, Draw a line to the inner ball.,"[50364, 20386, 257, 1622, 281, 264, 7284, 2594, 13, 50446]",0.0,-0.3748135647531283,1.6621004566210045,0.0002492146159056,Dibuja una línea al balón interior.
155,42992,431.56,433.96," It's a three-space gap, so it's a one-space point.","[50446, 467, 311, 257, 1045, 12, 24824, 7417, 11, 370, 309, 311, 257, 472, 12, 24824, 935, 13, 50566]",0.0,-0.3748135647531283,1.6621004566210045,0.0002492146159056,"Es un tres-espacio hueco, así que es un punto de un espacio."
156,42992,433.96,436.36, I kicked the middle of the line like this.,"[50566, 286, 14609, 264, 2808, 295, 264, 1622, 411, 341, 13, 50686]",0.0,-0.3748135647531283,1.6621004566210045,0.0002492146159056,Le di un puntapié en el medio de la línea como esto.
157,42992,436.36,439.6, You draw a line to the short cushion corner.,"[50686, 509, 2642, 257, 1622, 281, 264, 2099, 21908, 4538, 13, 50848]",0.0,-0.3748135647531283,1.6621004566210045,0.0002492146159056,Dibuja una línea a la esquina del corto cushion.
158,42992,439.6,441.68, Move it straight.,"[50848, 10475, 309, 2997, 13, 50952]",0.0,-0.3748135647531283,1.6621004566210045,0.0002492146159056,Muevete recto.
159,42992,441.68,445.08, Then the one cushion point will be about 10 points.,"[50952, 1396, 264, 472, 21908, 935, 486, 312, 466, 1266, 2793, 13, 51122]",0.0,-0.3748135647531283,1.6621004566210045,0.0002492146159056,"Luego, el punto de la banda uno será sobre 10 puntos."
160,42992,445.08,448.16, I'll hit it with two-tip rotation.,"[51122, 286, 603, 2045, 309, 365, 732, 12, 83, 647, 12447, 13, 51276]",0.0,-0.3748135647531283,1.6621004566210045,0.0002492146159056,Lo golpearé con una rotación de dos punteros.
161,42992,448.16,449.2000000000001, Just trust me.,"[51276, 1449, 3361, 385, 13, 51328]",0.0,-0.3748135647531283,1.6621004566210045,0.0002492146159056,Solo confíame.
162,42992,449.2000000000001,455.04, Just hit the one that's set.,"[51328, 1449, 2045, 264, 472, 300, 311, 992, 13, 51620]",0.0,-0.3748135647531283,1.6621004566210045,0.0002492146159056,Justa el que está puesto.
163,42992,455.04,458.96," If you hit it like this, it's almost a score.","[51620, 759, 291, 2045, 309, 411, 341, 11, 309, 311, 1920, 257, 6175, 13, 51816]",0.0,-0.3748135647531283,1.6621004566210045,0.0002492146159056,"Si lo golpeas así, es casi un tanto."
164,45896,458.96,460.76," Now, the gap is a little far away.","[50364, 823, 11, 264, 7417, 307, 257, 707, 1400, 1314, 13, 50454]",0.0,-0.3839222077400454,1.7427536231884058,0.00014425291738,"Ahora, la brecha es un poco lejos."
165,45896,460.76,461.76, But it doesn't matter.,"[50454, 583, 309, 1177, 380, 1871, 13, 50504]",0.0,-0.3839222077400454,1.7427536231884058,0.00014425291738,Pero no importa.
166,45896,461.76,463.84, You just have to kick the middle point well.,"[50504, 509, 445, 362, 281, 4437, 264, 2808, 935, 731, 13, 50608]",0.0,-0.3839222077400454,1.7427536231884058,0.00014425291738,Solo tienes que darle bien en el punto medio.
167,45896,463.84,466.4," It's a one-space, two-space, three-space, four-space gap.","[50608, 467, 311, 257, 472, 12, 24824, 11, 732, 12, 24824, 11, 1045, 12, 24824, 11, 1451, 12, 24824, 7417, 13, 50736]",0.0,-0.3839222077400454,1.7427536231884058,0.00014425291738,"Es una brecha de uno, dos, tres, cuatro espacios."
168,45896,466.4,469.8, You can find a intersection in the second one.,"[50736, 509, 393, 915, 257, 15236, 294, 264, 1150, 472, 13, 50906]",0.0,-0.3839222077400454,1.7427536231884058,0.00014425291738,Puedes encontrar una intersección en el segundo.
169,45896,469.8,470.88, I'll do this.,"[50906, 286, 603, 360, 341, 13, 50960]",0.0,-0.3839222077400454,1.7427536231884058,0.00014425291738,Lo haré así.
170,45896,470.88,473.04," It's the second one, so it's going to be somewhere like this.","[50960, 467, 311, 264, 1150, 472, 11, 370, 309, 311, 516, 281, 312, 4079, 411, 341, 13, 51068]",0.0,-0.3839222077400454,1.7427536231884058,0.00014425291738,"Es la segunda, por lo tanto, va a estar en algún lugar como esto."
171,45896,473.04,474.88, Draw a line to the short cushion corner.,"[51068, 20386, 257, 1622, 281, 264, 2099, 21908, 4538, 13, 51160]",0.0,-0.3839222077400454,1.7427536231884058,0.00014425291738,Dibuja una línea hasta la esquina del borde corto de la banda.
172,45896,474.88,475.72, I'm going straight.,"[51160, 286, 478, 516, 2997, 13, 51202]",0.0,-0.3839222077400454,1.7427536231884058,0.00014425291738,Voy recto.
173,45896,475.72,480.36," I went straight, and it looks like it's about 16 or 17 points.","[51202, 286, 1437, 2997, 11, 293, 309, 1542, 411, 309, 311, 466, 3165, 420, 3282, 2793, 13, 51434]",0.0,-0.3839222077400454,1.7427536231884058,0.00014425291738,Fui recto y parece que es unos 16 o 17 puntos.
174,45896,480.36,482.92, I'll hit it with two-tip rotation.,"[51434, 286, 603, 2045, 309, 365, 732, 12, 83, 647, 12447, 13, 51562]",0.0,-0.3839222077400454,1.7427536231884058,0.00014425291738,Lo golpearé con rotación de dos punteros.
175,45896,485.0,488.72," If you hit it like this, it's amazing.","[51666, 759, 291, 2045, 309, 411, 341, 11, 309, 311, 2243, 13, 51852]",0.0,-0.3839222077400454,1.7427536231884058,0.00014425291738,"Si lo golpeas así, es increíble."
176,48872,488.72,492.4," Now, you'll understand how to design something.","[50364, 823, 11, 291, 603, 1223, 577, 281, 1715, 746, 13, 50548]",0.0,-0.3991108077893154,1.743682310469314,5.093584150017705e-06,Ahora entenderás cómo diseñar algo.
177,48872,492.4,495.72, Now we have to get to the third point.,"[50548, 823, 321, 362, 281, 483, 281, 264, 2636, 935, 13, 50714]",0.0,-0.3991108077893154,1.743682310469314,5.093584150017705e-06,Ahora tenemos que llegar al tercer punto.
178,48872,495.72,497.96, I'm going to do a parallel measurement from here.,"[50714, 286, 478, 516, 281, 360, 257, 8952, 13160, 490, 510, 13, 50826]",0.0,-0.3991108077893154,1.743682310469314,5.093584150017705e-06,Voy a hacer una medición paralela desde aquí.
179,48872,497.96,502.04," Since the gap is two spaces apart, one space is the center.","[50826, 4162, 264, 7417, 307, 732, 7673, 4936, 11, 472, 1901, 307, 264, 3056, 13, 51030]",0.0,-0.3991108077893154,1.743682310469314,5.093584150017705e-06,"Dado que la brecha está a dos espacios aparte, un espacio es el centro."
180,48872,502.04,503.16, Draw a line like this.,"[51030, 20386, 257, 1622, 411, 341, 13, 51086]",0.0,-0.3991108077893154,1.743682310469314,5.093584150017705e-06,Dibuja una línea así.
181,48872,503.16,505.92, Draw a line in the short cushion corner at the center.,"[51086, 20386, 257, 1622, 294, 264, 2099, 21908, 4538, 412, 264, 3056, 13, 51224]",0.0,-0.3991108077893154,1.743682310469314,5.093584150017705e-06,Dibuja una línea en la esquina del borde corto de la banda en el centro.
182,48872,505.92,508.0, Just move it straight.,"[51224, 1449, 1286, 309, 2997, 13, 51328]",0.0,-0.3991108077893154,1.743682310469314,5.093584150017705e-06,Solo muévelo recto.
183,48872,508.0,510.16," If you keep going, it's about six points.","[51328, 759, 291, 1066, 516, 11, 309, 311, 466, 2309, 2793, 13, 51436]",0.0,-0.3991108077893154,1.743682310469314,5.093584150017705e-06,"Si sigues adelante, es unos seis puntos."
184,48872,510.16,511.6, It's the point of the one cushion.,"[51436, 467, 311, 264, 935, 295, 264, 472, 21908, 13, 51508]",0.0,-0.3991108077893154,1.743682310469314,5.093584150017705e-06,Es el punto de la banda de un lado.
185,48872,511.6,514.72, But you have to come to the third point.,"[51508, 583, 291, 362, 281, 808, 281, 264, 2636, 935, 13, 51664]",0.0,-0.3991108077893154,1.743682310469314,5.093584150017705e-06,Pero tienes que llegar al tercer punto.
186,48872,514.72,518.44, The advantage of this is that you can give me a three-tip rotation.,"[51664, 440, 5002, 295, 341, 307, 300, 291, 393, 976, 385, 257, 1045, 12, 83, 647, 12447, 13, 51850]",0.0,-0.3991108077893154,1.743682310469314,5.093584150017705e-06,La ventaja de esto es que puedo darte una rotación de tres punteros.
187,51844,518.44,520.5200000000001, I'll hit it towards the two points.,"[50364, 286, 603, 2045, 309, 3030, 264, 732, 2793, 13, 50468]",0.0,-0.4001893395776147,1.646017699115044,7.6018572144676e-05,Lo golpearé hacia los dos puntos.
188,51844,522.72,526.96," If you hit it like this, you can hit it very accurately.","[50578, 759, 291, 2045, 309, 411, 341, 11, 291, 393, 2045, 309, 588, 20095, 13, 50790]",0.0,-0.4001893395776147,1.646017699115044,7.6018572144676e-05,"Si lo golpeas así, puedes golpearlo con mucha precisión."
189,51844,526.96,529.12, I'll design it simply now.,"[50790, 286, 603, 1715, 309, 2935, 586, 13, 50898]",0.0,-0.4001893395776147,1.646017699115044,7.6018572144676e-05,Lo diseñaré simplemente ahora.
190,51844,529.12,531.9200000000001, Find the center quickly.,"[50898, 11809, 264, 3056, 2661, 13, 51038]",0.0,-0.4001893395776147,1.646017699115044,7.6018572144676e-05,Encuentra el centro rápidamente.
191,51844,531.9200000000001,533.8800000000001," It's three spaces apart, so it's one and a half.","[51038, 467, 311, 1045, 7673, 4936, 11, 370, 309, 311, 472, 293, 257, 1922, 13, 51136]",0.0,-0.4001893395776147,1.646017699115044,7.6018572144676e-05,"Es a tres espacios aparte, por lo tanto es uno y medio."
192,51844,533.8800000000001,537.36, Draw a line to the short cushion point.,"[51136, 20386, 257, 1622, 281, 264, 2099, 21908, 935, 13, 51310]",0.0,-0.4001893395776147,1.646017699115044,7.6018572144676e-05,Dibuja una línea hasta la esquina del borde corto de la banda.
193,51844,537.36,538.7600000000001, Just move it straight.,"[51310, 1449, 1286, 309, 2997, 13, 51380]",0.0,-0.4001893395776147,1.646017699115044,7.6018572144676e-05,Solo muévelo recto.
194,51844,538.7600000000001,542.5600000000001, One cushion point is about 12 points.,"[51380, 1485, 21908, 935, 307, 466, 2272, 2793, 13, 51570]",0.0,-0.4001893395776147,1.646017699115044,7.6018572144676e-05,El punto de la banda de un lado es unos 12 puntos.
195,51844,542.5600000000001,544.1600000000001, You don't have to be too sensitive.,"[51570, 509, 500, 380, 362, 281, 312, 886, 9477, 13, 51650]",0.0,-0.4001893395776147,1.646017699115044,7.6018572144676e-05,No tienes que ser demasiado sensible.
196,51844,544.1600000000001,547.08, Just move it straight and hit it near it.,"[51650, 1449, 1286, 309, 2997, 293, 2045, 309, 2651, 309, 13, 51796]",0.0,-0.4001893395776147,1.646017699115044,7.6018572144676e-05,Solo muévalo recto y golpéalo cerca.
197,54844,548.44,552.5600000000001," If you feed it well, it's a great solution.","[50364, 759, 291, 3154, 309, 731, 11, 309, 311, 257, 869, 3827, 13, 50570]",0.0,-0.4456733820092587,1.8376068376068373,3.763481799978763e-05,"Si lo alimentas bien, es una gran solución."
198,54844,552.5600000000001,554.6800000000001, I'll hit this too.,"[50570, 286, 603, 2045, 341, 886, 13, 50676]",0.0,-0.4456733820092587,1.8376068376068373,3.763481799978763e-05,Lo golpearé también.
199,54844,554.6800000000001,558.24, The point you have to get to now is the center of the fourth point.,"[50676, 440, 935, 291, 362, 281, 483, 281, 586, 307, 264, 3056, 295, 264, 6409, 935, 13, 50854]",0.0,-0.4456733820092587,1.8376068376068373,3.763481799978763e-05,El punto al que ahora tienes que llegar es el centro del cuarto punto.
200,54844,558.24,561.5200000000001, Draw a line from the center to the inside.,"[50854, 20386, 257, 1622, 490, 264, 3056, 281, 264, 1854, 13, 51018]",0.0,-0.4456733820092587,1.8376068376068373,3.763481799978763e-05,Dibuja una línea desde el centro hacia adentro.
201,54844,561.5200000000001,562.44, Find the center.,"[51018, 11809, 264, 3056, 13, 51064]",0.0,-0.4456733820092587,1.8376068376068373,3.763481799978763e-05,Encuentra el centro.
202,54844,562.44,564.12," It's two spaces apart, so it's here.","[51064, 467, 311, 732, 7673, 4936, 11, 370, 309, 311, 510, 13, 51148]",0.0,-0.4456733820092587,1.8376068376068373,3.763481799978763e-05,"Está dos espacios aparte, así que está aquí."
203,54844,564.12,567.5600000000001," It's here, but now it's time to think about the line for the corner.","[51148, 467, 311, 510, 11, 457, 586, 309, 311, 565, 281, 519, 466, 264, 1622, 337, 264, 4538, 13, 51320]",0.0,-0.4456733820092587,1.8376068376068373,3.763481799978763e-05,"Está aquí, pero ahora es hora de pensar en la línea para la esquina."
204,54844,567.5600000000001,571.12," When I was in the fourth point, the four tips,","[51320, 1133, 286, 390, 294, 264, 6409, 935, 11, 264, 1451, 6082, 11, 51498]",0.0,-0.4456733820092587,1.8376068376068373,3.763481799978763e-05,"Cuando estaba en el cuarto punto, los cuatro extremos."
205,54844,571.12,573.6, We hit the corner deeply.,"[51498, 492, 2045, 264, 4538, 8760, 13, 51622]",0.0,-0.4456733820092587,1.8376068376068373,3.763481799978763e-05,Le damos al ángulo un golpe profundo.
206,54844,573.6,577.08," That means when you draw a line in the center of the corner,","[51622, 663, 1355, 562, 291, 2642, 257, 1622, 294, 264, 3056, 295, 264, 4538, 11, 51796]",0.0,-0.4456733820092587,1.8376068376068373,3.763481799978763e-05,Eso significa cuando dibujas una línea en el centro del ángulo
207,57708,577.08,579.12, I'm not drawing a short cushion point.,"[50364, 286, 478, 406, 6316, 257, 2099, 21908, 935, 13, 50466]",0.0,-0.4427778548088626,1.7137546468401488,0.0004107831337023,No estoy dibujando un punto de banda corto.
208,57708,579.12,581.84, I'm just drawing a line deep in the corner.,"[50466, 286, 478, 445, 6316, 257, 1622, 2452, 294, 264, 4538, 13, 50602]",0.0,-0.4427778548088626,1.7137546468401488,0.0004107831337023,Estoy solo dibujando una línea profunda en el ángulo.
209,57708,581.84,584.44, Make a completely deep line.,"[50602, 4387, 257, 2584, 2452, 1622, 13, 50732]",0.0,-0.4427778548088626,1.7137546468401488,0.0004107831337023,Haz una línea completamente profunda.
210,57708,584.44,586.64, Move that line.,"[50732, 10475, 300, 1622, 13, 50842]",0.0,-0.4427778548088626,1.7137546468401488,0.0004107831337023,Mueve esa línea.
211,57708,586.64,590.36, Then the one cushion point is about four points.,"[50842, 1396, 264, 472, 21908, 935, 307, 466, 1451, 2793, 13, 51028]",0.0,-0.4427778548088626,1.7137546468401488,0.0004107831337023,Luego el punto de banda es de unos cuatro puntos.
212,57708,590.36,592.88, You're hitting it near that with a four-tip rotation.,"[51028, 509, 434, 8850, 309, 2651, 300, 365, 257, 1451, 12, 83, 647, 12447, 13, 51154]",0.0,-0.4427778548088626,1.7137546468401488,0.0004107831337023,Tienes que golpearlo cerca con un giro de cuatro puntas.
213,57708,592.88,596.6," In this situation, you have to lift it up a little bit.","[51154, 682, 341, 2590, 11, 291, 362, 281, 5533, 309, 493, 257, 707, 857, 13, 51340]",0.0,-0.4427778548088626,1.7137546468401488,0.0004107831337023,"En esta situación, tienes que levantarlo un poco."
214,57708,596.6,598.9200000000001," If you hit it right, look.","[51340, 759, 291, 2045, 309, 558, 11, 574, 13, 51456]",0.0,-0.4427778548088626,1.7137546468401488,0.0004107831337023,"Si lo golpeas bien, mira."
215,57708,598.9200000000001,600.6800000000001, It's coming to the center exactly.,"[51456, 467, 311, 1348, 281, 264, 3056, 2293, 13, 51544]",0.0,-0.4427778548088626,1.7137546468401488,0.0004107831337023,Está llegando al centro exactamente.
216,57708,600.6800000000001,602.0," But when you play games,","[51544, 583, 562, 291, 862, 2813, 11, 51610]",0.0,-0.4427778548088626,1.7137546468401488,0.0004107831337023,"Pero cuando juegas juegos,"
217,57708,602.0,604.36, There's going to be a lot of these cases.,"[51610, 821, 311, 516, 281, 312, 257, 688, 295, 613, 3331, 13, 51728]",0.0,-0.4427778548088626,1.7137546468401488,0.0004107831337023,Hay muchas situaciones como esta.
218,57708,604.36,606.36," When you see the point you're about to reach,","[51728, 1133, 291, 536, 264, 935, 291, 434, 466, 281, 2524, 11, 51828]",0.0,-0.4427778548088626,1.7137546468401488,0.0004107831337023,"Cuando ves el punto que vas a alcanzar,"
219,60636,606.36,608.4," It's not one point, it's not two points.","[50364, 467, 311, 406, 472, 935, 11, 309, 311, 406, 732, 2793, 13, 50466]",0.0,-0.4386432697246601,1.876865671641791,3.120042310911231e-05,"No es un punto, no es dos puntos."
220,60636,608.4,611.4," Two points look short, one point is long.","[50466, 4453, 2793, 574, 2099, 11, 472, 935, 307, 938, 13, 50616]",0.0,-0.4386432697246601,1.876865671641791,3.120042310911231e-05,"Dos puntos parecen cortos, uno punto es largo."
221,60636,611.4,612.88, You have to come in the middle.,"[50616, 509, 362, 281, 808, 294, 264, 2808, 13, 50690]",0.0,-0.4386432697246601,1.876865671641791,3.120042310911231e-05,Tienes que llegar al medio.
222,60636,612.88,617.08," If you come in the middle, you're going to have to give me half a one-tip.","[50690, 759, 291, 808, 294, 264, 2808, 11, 291, 434, 516, 281, 362, 281, 976, 385, 1922, 257, 472, 12, 83, 647, 13, 50900]",0.0,-0.4386432697246601,1.876865671641791,3.120042310911231e-05,"Si llegas al medio, tienes que darme la mitad de un giro de una punta."
